PairID,ByWho,SurveyAnswer,ActualAnswer,ConfidenceLevel,DecisionTime,ClickCount,Age,Education,EngProf,Major,PerturbationLevel,DominantGroup,DemographicAttr,Source,Majority,LinguisticGroup,ExpertiseGroup,ExperienceGroup
6,syn_16,1,1,0.8695,0.023605,3,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
6,syn_17,0,1,0.8395,0.012065,0,2,1,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
6,syn_18,1,1,0.694,0.006593,1,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
6,syn_19,1,1,0.9306,0.001636,2,2,4,2,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
6,syn_20,1,1,0.7235,0.003852,1,1,2,3,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
6,syn_21,1,1,0.7503,0.019372,4,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
6,syn_22,0,1,0.8675,0.029642,0,3,1,1,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
6,syn_23,0,1,0.848,0.00327,0,3,3,3,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
6,syn_24,1,1,0.6814,0.005834,4,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
6,syn_25,0,1,0.8652,0.018273,1,3,1,3,1,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
6,syn_26,1,1,0.7574,0.005968,1,1,4,1,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
6,syn_27,1,1,0.7384,0.01338,2,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
6,syn_28,0,1,1.0,0.005582,1,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
6,syn_29,1,1,0.7037,0.018876,2,1,1,2,2,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
7,syn_0,0,0,0.6301,0.003923,0,2,2,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
7,syn_1,0,0,0.7315,0.000834,0,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_2,0,0,0.6535,0.005097,2,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_3,1,0,0.5749,0.004766,1,1,4,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_4,0,0,0.7225,0.005593,0,2,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
7,syn_5,0,0,0.6378,0.000247,0,3,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
7,syn_6,0,0,0.7219,0.002333,1,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_7,0,0,0.8582,0.010665,1,1,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_8,0,0,0.6008,0.00419,2,1,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
7,syn_9,0,0,0.8442,0.004514,0,1,3,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_10,0,0,0.8571,0.002881,3,3,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
7,syn_11,0,0,0.5611,0.001574,0,3,3,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
7,syn_12,0,0,0.7509,0.003512,1,1,2,3,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_13,0,0,0.7601,0.002106,1,3,1,1,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_14,0,0,0.6836,0.017542,5,3,2,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_15,0,0,0.9409,0.004847,1,2,1,3,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_16,0,0,1.0,0.019091,0,1,4,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
7,syn_17,0,0,0.7453,0.007119,3,2,1,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_18,0,0,0.756,0.002893,1,3,2,1,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_19,0,0,0.8014,0.009484,1,2,4,2,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
7,syn_20,0,0,0.7707,0.006679,4,1,2,3,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_21,0,0,0.7735,0.024837,0,3,2,1,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_22,0,0,0.709,0.00839,0,3,1,1,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
7,syn_23,0,0,0.7646,7e-05,2,3,3,3,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
7,syn_24,0,0,0.7703,0.000761,1,1,4,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
7,syn_25,0,0,0.8195,0.010754,3,3,1,3,1,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,Lower-Edu
7,syn_26,1,0,0.8777,0.007255,0,1,4,1,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
7,syn_27,0,0,0.7383,0.011322,2,2,4,3,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
7,syn_28,0,0,0.8133,0.008721,0,2,4,3,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
7,syn_29,0,0,0.9092,0.017856,1,1,1,2,2,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,Lower-Edu
8,syn_0,1,1,0.5812,0.002324,0,2,2,4,5,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
8,syn_1,0,1,0.7895,0.008109,0,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_2,1,1,0.7126,0.00434,0,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_3,0,1,0.7961,0.005441,0,1,4,5,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_4,0,1,0.6667,0.004639,0,2,1,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
8,syn_5,1,1,0.5932,0.011174,2,3,2,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
8,syn_6,1,1,0.6022,0.004672,1,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_7,0,1,0.7197,0.002192,0,1,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_8,1,1,0.6413,0.008353,1,1,2,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
8,syn_9,1,1,0.8566,0.000606,1,1,3,4,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_10,1,1,0.8893,0.00558,0,3,1,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
8,syn_11,1,1,0.6831,0.001825,0,3,3,5,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
8,syn_12,0,1,0.7228,0.01395,0,1,2,3,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_13,1,1,0.6353,0.009099,2,3,1,1,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_14,1,1,0.8443,0.019,1,3,2,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_15,1,1,0.9726,0.007522,1,2,1,3,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_16,1,1,0.7941,0.013103,1,1,4,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
8,syn_17,1,1,0.8744,0.022588,2,2,1,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_18,1,1,0.8412,0.010047,1,3,2,1,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_19,1,1,1.0,0.010795,2,2,4,2,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
8,syn_20,0,1,0.9379,0.003597,0,1,2,3,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_21,1,1,0.5917,0.024879,0,3,2,1,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_22,1,1,0.7612,0.002479,0,3,1,1,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
8,syn_23,1,1,0.7098,0.006097,2,3,3,3,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
8,syn_24,0,1,0.9681,0.008324,0,1,4,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
8,syn_25,1,1,0.8429,0.00277,3,3,1,3,1,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
8,syn_26,1,1,0.8226,0.004214,1,1,4,1,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
8,syn_27,0,1,0.7369,0.005188,1,2,4,3,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
8,syn_28,1,1,0.705,0.003041,2,2,4,3,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
8,syn_29,0,1,0.9971,0.001551,0,1,1,2,2,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
9,syn_0,1,1,0.8164,0.003451,1,2,2,4,5,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
9,syn_1,0,1,0.699,0.002854,0,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_2,1,1,0.7198,0.008952,0,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_3,1,1,0.7601,0.000666,1,1,4,5,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_4,1,1,0.9627,0.002811,1,2,1,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
9,syn_5,1,1,0.6472,0.000859,0,3,2,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
9,syn_6,1,1,0.6209,0.017458,1,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_7,1,1,0.738,0.001322,1,1,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_8,1,1,0.8734,0.002248,3,1,2,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
9,syn_9,1,1,0.6597,0.006152,0,1,3,4,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_10,1,1,0.5466,0.006491,1,3,1,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
9,syn_11,1,1,0.8274,0.004537,1,3,3,5,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
9,syn_12,1,1,0.7972,0.000685,2,1,2,3,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_13,0,1,0.7875,0.015528,5,3,1,1,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_14,1,1,0.9356,0.030058,2,3,2,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_15,1,1,0.7236,0.017529,2,2,1,3,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_16,1,1,0.8959,0.017316,1,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
9,syn_17,1,1,0.8259,0.01168,3,2,1,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_18,1,1,1.0,0.01348,3,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_19,1,1,1.0,0.009642,0,2,4,2,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
9,syn_20,0,1,0.7694,0.007057,3,1,2,3,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_21,1,1,0.7838,0.00756,2,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_22,1,1,0.9544,0.000737,1,3,1,1,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
9,syn_23,1,1,0.8269,0.010329,3,3,3,3,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
9,syn_24,1,1,0.7638,0.003371,1,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
9,syn_25,1,1,0.8017,0.021881,2,3,1,3,1,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
9,syn_26,1,1,0.8025,0.007679,1,1,4,1,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
9,syn_27,1,1,0.7895,0.003277,0,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
9,syn_28,1,1,0.7356,0.000397,2,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
9,syn_29,0,1,0.8369,0.001077,4,1,1,2,2,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
10,syn_0,0,0,0.7193,0.000417,1,2,2,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
10,syn_1,0,0,0.703,0.000743,0,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_2,1,0,1.0,0.019157,1,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_3,0,0,0.6791,0.005509,0,1,4,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_4,0,0,0.7525,0.00353,2,2,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
10,syn_5,0,0,0.6786,0.000581,0,3,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
10,syn_6,0,0,0.7661,0.003396,3,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_7,0,0,0.8257,0.00247,0,1,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_8,0,0,0.769,0.000397,0,1,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
10,syn_9,0,0,0.8321,4.7e-05,0,1,3,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_10,1,0,0.6848,0.002389,0,3,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
10,syn_11,0,0,0.9383,0.006855,0,3,3,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
10,syn_12,1,0,0.7991,0.00454,1,1,2,3,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_13,0,0,0.8392,0.012812,0,3,1,1,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_14,0,0,0.4902,0.014958,0,3,2,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_15,0,0,0.5049,0.023337,0,2,1,3,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_16,0,0,0.6293,0.010639,0,1,4,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
10,syn_17,0,0,0.791,0.005365,3,2,1,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_18,0,0,0.7228,0.021193,1,3,2,1,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_19,0,0,0.8696,0.018508,3,2,4,2,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
10,syn_20,0,0,0.5643,0.00159,1,1,2,3,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_21,0,0,0.8339,0.00406,1,3,2,1,4,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_22,0,0,0.8356,0.007838,4,3,1,1,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
10,syn_23,1,0,0.8209,0.004195,1,3,3,3,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
10,syn_24,0,0,0.8138,0.008876,2,1,4,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,High-Edu
10,syn_25,0,0,0.8222,0.04994,2,3,1,3,1,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,Lower-Edu
10,syn_26,0,0,0.729,0.000949,2,1,4,1,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
10,syn_27,0,0,0.6973,0.009812,1,2,4,3,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
10,syn_28,0,0,0.915,0.002899,4,2,4,3,3,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,High-Edu
10,syn_29,0,0,0.532,0.000447,2,1,1,2,2,none,African-American,Ethnicity,Compas,0,Non-Native,Non-STEM,Lower-Edu
11,syn_0,1,1,0.6943,0.012999,1,2,2,4,5,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
11,syn_1,1,1,0.9944,0.000327,1,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_2,1,1,0.6322,0.006389,0,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_3,0,1,0.7494,0.013982,1,1,4,5,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_4,1,1,0.6583,0.003679,1,2,1,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
11,syn_5,0,1,0.7763,0.001685,0,3,2,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
11,syn_6,0,1,0.5987,0.000323,2,3,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_7,0,1,0.6984,0.006955,4,1,4,5,4,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_8,0,1,0.8039,0.005308,0,1,2,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
11,syn_9,1,1,0.8102,0.003353,1,1,3,4,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_10,0,1,0.8266,0.004848,1,3,1,4,4,high,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
11,syn_11,1,1,0.713,0.001167,0,3,3,5,5,high,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
11,syn_12,0,1,0.7045,0.005604,1,1,2,3,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_13,0,1,0.8085,0.011607,1,3,1,1,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_14,1,1,0.7371,0.00217,0,3,2,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_15,1,1,0.6718,0.003381,2,2,1,3,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_16,1,1,0.9491,0.027287,4,1,4,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
11,syn_17,0,1,0.6502,0.024895,0,2,1,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_18,1,1,0.7662,0.001235,1,3,2,1,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_19,0,1,0.5722,0.026025,3,2,4,2,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
11,syn_20,0,1,0.8446,0.019912,1,1,2,3,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_21,0,1,0.7896,5.7e-05,0,3,2,1,4,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_22,1,1,0.8433,0.011037,1,3,1,1,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
11,syn_23,1,1,0.8902,0.003453,1,3,3,3,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
11,syn_24,1,1,0.6839,0.003503,2,1,4,2,5,high,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
11,syn_25,1,1,1.0,0.001454,0,3,1,3,1,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
11,syn_26,1,1,0.9045,0.001672,2,1,4,1,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
11,syn_27,0,1,0.8308,0.017971,2,2,4,3,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
11,syn_28,1,1,0.7209,0.000484,2,2,4,3,3,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
11,syn_29,0,1,0.891,0.008476,1,1,1,2,2,high,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
12,syn_0,1,1,0.7417,0.004779,0,2,2,4,5,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
12,syn_1,1,1,0.6537,0.016555,0,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_2,1,1,0.8614,0.006168,0,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_3,0,1,0.806,2.7e-05,0,1,4,5,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_4,1,1,0.8508,0.00409,0,2,1,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
12,syn_5,0,1,0.6833,0.009443,0,3,2,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
12,syn_6,1,1,0.6623,0.001367,0,3,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_7,1,1,0.6904,0.008246,1,1,4,5,4,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_8,1,1,0.6803,0.001269,2,1,2,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
12,syn_9,1,1,0.8498,0.005593,1,1,3,4,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_10,1,1,0.6637,0.002071,0,3,1,4,4,low,African-American,Ethnicity,Compas,1,Native,STEM,Lower-Edu
12,syn_11,1,1,0.8357,0.012795,0,3,3,5,5,low,African-American,Ethnicity,Compas,1,Native,STEM,High-Edu
12,syn_12,1,1,0.893,0.02871,1,1,2,3,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_13,1,1,0.6835,0.001295,0,3,1,1,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_14,0,1,0.8349,0.020366,0,3,2,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_15,1,1,0.8884,0.024432,3,2,1,3,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_16,1,1,0.844,0.01969,2,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
12,syn_17,0,1,0.827,0.001927,1,2,1,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_18,1,1,0.8308,0.001329,1,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_19,1,1,1.0,0.009785,4,2,4,2,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
12,syn_20,1,1,0.9897,0.037678,3,1,2,3,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_21,1,1,0.8733,0.000126,0,3,2,1,4,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_22,0,1,0.6127,0.004837,2,3,1,1,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,Lower-Edu
12,syn_23,0,1,0.786,0.020599,1,3,3,3,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
12,syn_24,1,1,0.8769,0.004574,0,1,4,2,5,low,African-American,Ethnicity,Compas,1,Non-Native,STEM,High-Edu
12,syn_25,1,1,1.0,0.005292,3,3,1,3,1,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
12,syn_26,0,1,0.889,0.019523,2,1,4,1,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
12,syn_27,1,1,0.9084,0.023327,2,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
12,syn_28,1,1,0.8225,0.009782,0,2,4,3,3,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,High-Edu
12,syn_29,1,1,0.8761,0.00377,1,1,1,2,2,low,African-American,Ethnicity,Compas,1,Non-Native,Non-STEM,Lower-Edu
13,syn_0,0,0,0.718,0.004909,0,2,2,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
13,syn_1,0,0,0.8077,0.011294,0,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_2,0,0,0.6861,0.002971,3,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_3,0,0,0.8913,0.000124,1,1,4,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_4,0,0,0.6271,0.00233,0,2,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
13,syn_5,0,0,0.8418,0.000531,2,3,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
13,syn_6,0,0,0.7394,0.001549,0,3,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_7,0,0,0.6722,0.001964,0,1,4,5,4,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_8,0,0,0.5592,0.004605,1,1,2,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
13,syn_9,0,0,0.9381,0.00404,1,1,3,4,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_10,0,0,0.8547,0.003762,1,3,1,4,4,none,African-American,Ethnicity,Compas,0,Native,STEM,Lower-Edu
13,syn_11,0,0,0.7063,0.000608,0,3,3,5,5,none,African-American,Ethnicity,Compas,0,Native,STEM,High-Edu
13,syn_12,1,0,0.8414,0.012566,4,1,2,3,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
13,syn_13,0,0,0.6481,0.004461,1,3,1,1,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
13,syn_14,1,0,0.7167,0.003454,0,3,2,2,5,none,African-American,Ethnicity,Compas,0,Non-Native,STEM,Lower-Edu
